lsoa_cd,lsoa_name,la_name,imd_score,imd_decile,elderly_pct,nocar_pct,nonwhite_pct,unemployment_pct,stop_count,stops_per_1k,ruc_class,cluster,archetype,desert_score,n_deprived
E01013099,East Riding of Yorkshire 033C,East Riding of Yorkshire,29.386,3,30.04201680672269,24.59016393442623,1.4705882352941124,3.6466774716369525,7,4.901960784313726,UN1,2,Elderly Rural,0.5357219730809423,6
E01026941,South Norfolk 009F,South Norfolk,13.841,7,31.340872374798064,5.323193916349809,1.049233252623083,1.4272121788772598,0,0.0,RSN1,2,Elderly Rural,0.535579991885348,5
E01018128,Huntingdonshire 002B,Huntingdonshire,15.494,6,27.969018932874356,8.30188679245283,6.580086580086575,1.9133937562940584,0,0.0,RSN1,2,Elderly Rural,0.5354620678708526,5
E01012112,Redcar and Cleveland 015A,Redcar and Cleveland,78.039,1,14.840989399293287,56.36363636363636,2.2614840989399254,7.887323943661972,8,5.653710247349823,UN1,3,Deprived Car-Free Urban,0.5354243728718571,5
E01028864,Shropshire 004A,Shropshire,18.323,5,28.07133421400264,5.413533834586466,0.9271523178807972,2.241112828438949,0,0.0,RSF1,2,Elderly Rural,0.5353242099534998,5
E01019384,South Lakeland 009C,Westmorland and Furness,14.277,6,30.196570472605604,6.349206349206349,1.085594989561589,1.4499758337361044,0,0.0,RSF1,2,Elderly Rural,0.5353081139552002,5
E01019311,Eden 005B,Westmorland and Furness,13.926,7,29.161028416779434,8.082408874801903,1.284651791751179,1.8942383583267564,0,0.0,RSN1,2,Elderly Rural,0.5352781724917131,5
E01026493,Breckland 012D,Breckland,17.109,6,29.575402635431917,9.208400646203554,4.093567251461994,1.5679442508710801,1,0.7309941520467835,RSF1,2,Elderly Rural,0.535084826949063,4
E01015271,Torbay 010E,Torbay,10.702,8,47.007397444519164,13.061224489795919,4.374158815612383,1.948051948051948,6,4.034969737726968,UF1,2,Elderly Rural,0.5347608304757475,3
E01000941,Camden 029D,Camden,39.324,2,11.380753138075313,74.57627118644068,61.50627615062761,6.490872210953347,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5346645040749629,9
E01026675,King's Lynn and West Norfolk 012C,King's Lynn and West Norfolk,17.878,5,26.2987012987013,7.9335793357933575,1.6142050040355072,1.264591439688716,0,0.0,RSF1,2,Elderly Rural,0.5346040350588332,5
E01028870,Shropshire 013B,Shropshire,21.227,5,25.815217391304344,5.392156862745098,1.9060585432266852,1.6241299303944314,0,0.0,RSN1,2,Elderly Rural,0.5345589233530487,5
E01026502,Broadland 001D,Broadland,14.645,6,25.242248062015506,12.362030905077264,2.278235579253518,2.5,0,0.0,RLN1,0,Affluent Urban,0.5344156590771474,4
E01006386,Wigan 009C,Wigan,80.934,1,20.757097791798106,63.12968917470525,9.766855702583488,6.831395348837209,6,3.780718336483932,UN1,3,Deprived Car-Free Urban,0.5343803238875369,6
E01026511,Broadland 017D,Broadland,22.704,4,24.111675126903553,6.109979633401222,1.8707482993197244,1.8924302788844622,0,0.0,RSN1,2,Elderly Rural,0.5341022035077608,5
E01026648,King's Lynn and West Norfolk 019A,King's Lynn and West Norfolk,23.881,4,22.20205686630369,7.565337001375516,5.846895720313439,1.9593613933236573,0,0.0,RSF1,2,Elderly Rural,0.5340290698338659,4
E01007290,Wirral 027B,Wirral,67.012,1,16.531027466937946,44.39701173959445,5.399898115129909,3.5894206549118386,13,6.622516556291391,UN1,3,Deprived Car-Free Urban,0.5340113509426763,4
E01026903,South Norfolk 012D,South Norfolk,15.067,6,28.18965517241379,7.707910750507099,1.8103448275862077,1.6016016016016015,0,0.0,RSN1,2,Elderly Rural,0.5338984780157598,5
E01009651,Coventry 031D,Coventry,57.356,1,9.049479166666668,61.338797814207645,45.12987012987013,8.339952343129468,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5338549966700258,9
E01009607,Coventry 004C,Coventry,76.669,1,9.932140653917335,56.95708712613784,30.593325092707047,7.28744939271255,0,0.0,UN1,3,Deprived Car-Free Urban,0.5337356123433614,8
E01000527,Brent 025E,Brent,53.357,1,11.36606189967983,57.472826086956516,70.11739594450374,6.875000000000001,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5335410471429243,9
E01028757,Vale of White Horse 015F,Vale of White Horse,16.78,6,18.71657754010695,18.834547346514046,6.055209260908279,2.213613724405091,0,0.0,UF1,0,Affluent Urban,0.5335091213727399,1
E01019128,Allerdale 003D,Cumberland,25.107,4,25.943970767356884,7.525325615050652,0.9779951100244544,2.1529324424647367,0,0.0,RSF1,2,Elderly Rural,0.533440702427257,5
E01026790,North Norfolk 012E,North Norfolk,19.377,5,24.184100418410043,8.8659793814433,1.0896898575020963,2.2908366533864544,0,0.0,RSN1,2,Elderly Rural,0.5334186799311913,5
E01029789,Staffordshire Moorlands 012B,Staffordshire Moorlands,15.23,6,27.345309381237527,8.447488584474886,2.4975024975025018,1.9274376417233559,0,0.0,RSN1,2,Elderly Rural,0.5333212487380458,5
E01019314,Eden 001B,Westmorland and Furness,15.582,6,30.537159676232523,3.747870528109029,1.17647058823529,0.8525149190110828,0,0.0,RSF1,2,Elderly Rural,0.5333001358108854,5
E01020107,North Devon 011C,North Devon,12.652,7,40.55384615384615,13.008130081300814,2.2140221402214055,2.2964509394572024,5,3.075030750307503,RLF1,2,Elderly Rural,0.5331873160347474,3
E01026517,Broadland 003D,Broadland,9.615,8,32.418952618453865,6.772334293948126,2.0560747663551426,2.0408163265306123,0,0.0,RSN1,0,Affluent Urban,0.533131582805201,4
E01035365,Cheshire West and Chester 007F,Cheshire West and Chester,37.082,2,15.248796147672552,30.441176470588232,9.222133119486763,2.9922779922779923,5,4.012841091492777,UN1,3,Deprived Car-Free Urban,0.5330647484007982,5
E01007215,Wirral 005A,Wirral,63.943,1,25.255275697753575,43.50736278447122,5.3741496598639475,5.574043261231281,7,4.7586675730795385,UN1,3,Deprived Car-Free Urban,0.533064715895457,7
E01019381,South Lakeland 007B,Westmorland and Furness,16.146,6,29.270544783010155,4.766839378238342,0.7390300230946889,1.3440860215053763,0,0.0,RSF1,2,Elderly Rural,0.5329110013804685,5
E01026523,Broadland 002B,Broadland,22.023,4,23.945205479452056,6.447534766118837,2.5122883670125606,2.0671834625323,0,0.0,RLN1,2,Elderly Rural,0.5329012533880139,5
E01026877,South Norfolk 011A,South Norfolk,16.517,6,28.544061302681996,5.462822458270106,1.9745222929936301,1.5521064301552108,0,0.0,RSF1,2,Elderly Rural,0.5328487069660484,5
E01016947,Brighton and Hove 030C,Brighton and Hove,52.603,1,9.637987776210625,68.23770491803278,37.52354048964218,6.598161168199026,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5328157720826417,7
E01028893,Shropshire 002D,Shropshire,19.417,5,26.803482587064675,5.5813953488372094,1.8645121193287761,1.658255227108868,0,0.0,RSF1,2,Elderly Rural,0.5327582273918257,5
E01018044,East Cambridgeshire 001C,East Cambridgeshire,18.346,5,18.70056497175141,17.01346389228886,4.458239277652365,2.2357723577235773,0,0.0,RLF1,0,Affluent Urban,0.5327133882010633,4
E01012684,Blackpool 008E,Blackpool,70.268,1,14.71830985915493,49.10979228486647,6.850282485875702,5.505415162454874,1,0.7042253521126761,UN1,3,Deprived Car-Free Urban,0.5326760521892979,7
E01026605,Great Yarmouth 001A,Great Yarmouth,17.418,6,38.95381190873678,9.314359637774903,1.3363028953229383,2.6217228464419478,0,0.0,RLF1,2,Elderly Rural,0.5324291822085724,4
E01002114,Harrow 001B,Harrow,21.307,5,25.324966382787988,32.24530168150346,54.68820098698968,3.6956521739130435,3,1.345291479820628,UN1,1,Deprived Young Diverse Car-Free Urban,0.5323751885384816,6
E01002872,Kensington and Chelsea 005B,Kensington and Chelsea,34.654,2,22.106824925816024,60.91603053435114,36.323202372127504,4.133685136323659,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5323441079784654,8
E01013201,North East Lincolnshire 005C,North East Lincolnshire,66.663,1,11.393229166666668,42.7906976744186,6.8582625734813885,5.2493438320209975,2,1.3054830287206267,UN1,3,Deprived Car-Free Urban,0.532317349438039,7
E01002851,Kensington and Chelsea 015D,Kensington and Chelsea,42.803,2,19.268110530246453,77.63819095477386,49.473684210526315,6.8181818181818175,1,0.7490636704119851,UN1,1,Deprived Young Diverse Car-Free Urban,0.5322533195140348,9
E01019132,Allerdale 001C,Cumberland,18.321,5,27.27777777777778,5.124835742444152,0.33296337402886067,1.5665796344647518,0,0.0,RSN1,2,Elderly Rural,0.5322493952181528,5
E01004746,Westminster 021D,Westminster,36.732,2,15.396952686447474,76.60208643815201,43.223736968724936,7.44485294117647,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5322491480878104,9
E01019133,Allerdale 003E,Cumberland,18.129,5,26.767015706806284,5.994152046783626,0.4590163934426239,1.4339622641509433,0,0.0,RSN1,2,Elderly Rural,0.5322268297203985,5
E01028979,Shropshire 014F,Shropshire,20.542,5,23.05699481865285,8.747514910536779,2.1496130696474602,0.7186858316221766,0,0.0,RSN1,2,Elderly Rural,0.5321874184588627,4
E01016074,Medway 001D,Medway,23.619,4,30.720235178833903,14.649033570701933,7.499999999999996,2.286670384829894,6,2.944062806673209,RLN1,2,Elderly Rural,0.5320646770744517,4
E01009769,Dudley 001D,Dudley,49.129,1,16.61255411255411,40.77669902912621,16.793478260869566,6.359189378057302,0,0.0,UN1,3,Deprived Car-Free Urban,0.5320602496287887,6
E01021908,Maldon 001A,Maldon,17.283,6,25.95785440613027,7.79816513761468,2.060373742213706,2.3781902552204177,0,0.0,RLN1,2,Elderly Rural,0.5319944467084619,5
E01025587,Wyre 004E,Wyre,25.377,4,38.00243605359318,11.636828644501279,1.4598540145985384,1.9000703729767767,7,4.263093788063338,RLN1,2,Elderly Rural,0.5319123538187135,4
E01026492,Breckland 012C,Breckland,23.225,4,25.745682888540035,9.773123909249563,4.150352388410338,1.5873015873015872,0,0.0,RLF1,2,Elderly Rural,0.5319051618193719,4
E01026479,Breckland 006A,Breckland,17.887,5,29.853723404255316,10.827067669172932,1.5323117921385743,1.643192488262911,0,0.0,RSN1,2,Elderly Rural,0.5318800129350786,5
E01024437,Sevenoaks 007C,Sevenoaks,19.358,5,26.54446707399864,9.40032414910859,5.0916496945010215,2.7485852869846403,1,0.6793478260869565,RLN1,2,Elderly Rural,0.5317966102080783,4
E01004670,Westminster 009A,Westminster,50.968,1,15.086683880486905,68.3585313174946,77.81469176818014,7.851985559566788,2,0.7377351530800443,UN1,1,Deprived Young Diverse Car-Free Urban,0.5316971957430257,9
E01028995,Shropshire 039A,Shropshire,15.317,6,29.896193771626294,11.442006269592477,1.107266435986154,1.151315789473684,0,0.0,RLF1,0,Affluent Urban,0.5315656233923349,4
E01019329,Eden 004D,Westmorland and Furness,9.858,8,31.368993653671808,7.2727272727272725,2.0890099909173454,1.2257405515832482,0,0.0,UN1,0,Affluent Urban,0.5315608824248778,4
E01019267,Copeland 004F,Cumberland,50.386,1,22.432210353327857,40.16949152542373,1.317957166392092,3.3846153846153846,0,0.0,RLF1,3,Deprived Car-Free Urban,0.5315439397789409,6
E01005754,Stockport 004B,Stockport,77.438,1,10.32418952618454,57.33590733590733,8.179551122194518,5.208333333333334,4,1.99501246882793,UN1,3,Deprived Car-Free Urban,0.5315138261378333,6
E01026623,Great Yarmouth 006B,Great Yarmouth,67.739,1,13.213703099510605,55.259975816203145,21.03260869565218,6.044678055190539,0,0.0,UF1,3,Deprived Car-Free Urban,0.5314993551659535,8
E01025592,Wyre 003C,Wyre,65.919,1,16.22670807453416,42.47619047619048,1.5515903801396447,6.777893639207508,2,1.5515903801396431,UN1,3,Deprived Car-Free Urban,0.5314310185879927,6
E01019380,South Lakeland 014C,Westmorland and Furness,19.379,5,26.942567567567565,4.208416833667335,1.6891891891891886,2.129817444219067,0,0.0,RSF1,2,Elderly Rural,0.5314235228246823,5
E01031686,Horsham 016E,Horsham,5.486,9,36.898779612347454,8.530805687203792,3.3069734004313456,1.2605042016806722,1,0.7183908045977011,RLN1,0,Affluent Urban,0.5314113568258535,4
E01021970,Tendring 016A,Tendring,68.528,1,23.497267759562842,44.771241830065364,5.573770491803276,4.453723034098817,2,1.0917030567685588,UN1,3,Deprived Car-Free Urban,0.531402518857803,8
E01026524,Broadland 002C,Broadland,16.693,6,26.830937713894592,6.885758998435055,3.2809295967190732,0.645682001614205,0,0.0,RSN1,2,Elderly Rural,0.5313646242384795,5
E01010471,Wolverhampton 015A,Wolverhampton,55.086,1,10.321864594894562,54.32692307692307,57.07940033314824,9.670487106017193,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5312040536233286,9
E01006611,Liverpool 012A,Liverpool,79.409,1,9.534534534534535,64.91228070175438,13.102409638554214,8.238636363636363,3,2.2522522522522523,UN1,3,Deprived Car-Free Urban,0.5310749750188927,6
E01027781,Ryedale 003C,North Yorkshire,16.468,6,40.41867954911433,18.086696562032888,1.9339242546333568,0.9107468123861567,2,1.6103059581320451,RLF1,2,Elderly Rural,0.5310455492515083,4
E01019338,Eden 002D,Westmorland and Furness,18.396,5,28.02547770700637,3.459637561779242,1.415428167020527,0.8921330089213302,0,0.0,RSN1,2,Elderly Rural,0.5309653531804317,5
E01007087,Sefton 029C,Sefton,52.987,1,15.781600598354526,46.19124797406807,2.464525765496639,6.152433425160698,1,0.7473841554559043,UN1,3,Deprived Car-Free Urban,0.5308616719862608,6
E01010290,Walsall 006D,Walsall,34.66,2,25.347852389594678,33.85214007782101,4.6610169491525415,5.469327420546933,0,0.0,UN1,3,Deprived Car-Free Urban,0.5306957371640465,7
E01007681,Rotherham 012A,Rotherham,14.252,6,35.73141486810552,15.724381625441698,2.637889688249395,2.604651162790698,0,0.0,UN1,0,Affluent Urban,0.5305568594147846,2
E01018036,East Cambridgeshire 005A,East Cambridgeshire,18.657,5,21.219366407650927,12.256267409470752,3.6483253588516784,2.1706586826347305,0,0.0,RLF1,2,Elderly Rural,0.5304200630169322,4
E01026505,Broadland 014B,Broadland,17.754,5,23.130262506191183,10.483870967741936,4.257425742574261,3.084515731030228,0,0.0,RLN1,2,Elderly Rural,0.5303699962939243,3
E01012854,Kingston upon Hull 029C,"Kingston upon Hull, City of",60.989,1,12.007417709782105,54.95652173913044,31.490942870413374,7.795229784758581,11,5.094951366373321,UN1,3,Deprived Car-Free Urban,0.5303523744203316,7
E01019344,South Lakeland 008A,Westmorland and Furness,16.769,6,26.556420233463037,6.637168141592921,2.0428015564202373,2.405498281786942,0,0.0,RSF1,2,Elderly Rural,0.5301310916134799,5
E01009507,Birmingham 056B,Birmingham,69.164,1,13.8442521631644,43.327556325823224,62.80074028377545,6.683375104427736,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5300680543229132,9
E01021401,Braintree 014D,Braintree,23.093,4,25.169230769230772,18.65136298421808,3.948180135718693,2.5738077214231643,4,2.4691358024691357,RLN1,0,Affluent Urban,0.5299307454814433,3
E01009160,Birmingham 125E,Birmingham,76.011,1,10.819070904645477,49.29775280898877,25.27539779681762,11.302847282139776,0,0.0,UN1,3,Deprived Car-Free Urban,0.5299024751480723,8
E01018049,East Cambridgeshire 006C,East Cambridgeshire,12.583,7,22.86282306163022,15.488215488215488,4.823470909995031,2.176541717049577,0,0.0,UF1,0,Affluent Urban,0.5297603573064846,3
E01026780,North Norfolk 009A,North Norfolk,23.467,4,21.79159049360146,6.610878661087866,2.631578947368418,2.4877832074633495,0,0.0,RSF1,2,Elderly Rural,0.5297581542500813,4
E01019219,Carlisle 007A,Cumberland,11.738,7,28.90226956924502,8.00405268490375,1.6666666666666718,1.5675675675675675,0,0.0,RSN1,2,Elderly Rural,0.5296598181136984,5
E01006610,Liverpool 009C,Liverpool,71.965,1,17.26027397260274,57.32946298984035,10.150891632373115,4.815133276010318,4,2.7416038382453736,UN1,3,Deprived Car-Free Urban,0.5296573420431294,6
E01026539,Broadland 018D,Broadland,18.971,5,24.770079705702024,6.764705882352941,1.716738197424894,1.2481644640234948,0,0.0,RSN1,2,Elderly Rural,0.5296416169009269,5
E01018156,Huntingdonshire 003A,Huntingdonshire,9.454,8,28.7945034353529,10.277777777777777,3.4289276807979996,2.5,0,0.0,RSN1,0,Affluent Urban,0.5295639779582284,4
E01026764,North Norfolk 002C,North Norfolk,19.891,5,43.420015760441295,17.925925925925927,1.340694006309151,2.59391771019678,0,0.0,RLF1,0,Affluent Urban,0.5295141877926918,4
E01024667,Thanet 016D,Thanet,79.076,1,16.2751677852349,56.9402228976697,8.826815642458097,6.193458594293667,7,3.9084310441094363,UF1,3,Deprived Car-Free Urban,0.529506897101916,6
E01019315,Eden 002A,Westmorland and Furness,16.337,6,27.291997880233176,5.764411027568922,1.0063559322033844,1.4769230769230768,0,0.0,RSN1,2,Elderly Rural,0.529505916107712,5
E01012985,East Riding of Yorkshire 044D,East Riding of Yorkshire,13.707,7,29.508196721311474,12.853470437017995,1.0514018691588745,3.059143439836846,2,1.1682242990654206,RLF1,2,Elderly Rural,0.5293767905443872,4
E01004740,Westminster 021A,Westminster,39.408,2,20.951650038372986,75.11380880121396,42.67075978511128,6.794425087108014,1,0.7662835249042146,UN1,1,Deprived Young Diverse Car-Free Urban,0.5293733085379417,9
E01009523,Coventry 010A,Coventry,10.331,8,31.809872029250457,5.095541401273886,7.256097560975605,2.251935256861365,0,0.0,UN1,2,Elderly Rural,0.5290396641388229,4
E01018039,East Cambridgeshire 005D,East Cambridgeshire,13.072,7,25.01918649270913,11.754068716094032,5.5299539170506895,1.9498607242339834,0,0.0,RLF1,0,Affluent Urban,0.5290284866991573,4
E01017038,Portsmouth 013C,Portsmouth,74.188,1,18.038331454340472,59.07928388746802,22.360248447204967,6.173725771715722,5,2.826455624646693,UN1,3,Deprived Car-Free Urban,0.5290162832244996,8
E01019091,Allerdale 006E,Cumberland,14.003,7,28.252148997134668,6.435006435006435,1.659038901601828,1.4617940199335548,0,0.0,RSF1,2,Elderly Rural,0.5289774378866623,5
E01011941,Wakefield 038B,Wakefield,15.469,6,32.87128712871287,16.02288984263233,5.009887936717206,2.5841816758026623,4,2.6367831245880025,RLN1,0,Affluent Urban,0.5288998697717524,2
E01028882,Shropshire 002C,Shropshire,21.543,4,24.523663183773817,4.25531914893617,1.597051597051602,3.2998565279770444,0,0.0,RSF1,2,Elderly Rural,0.528740279565352,5
E01033602,Westminster 009H,Westminster,52.986,1,12.983606557377051,74.20886075949366,66.99346405228759,6.315789473684211,2,1.309757694826457,UN1,1,Deprived Young Diverse Car-Free Urban,0.5287348451891042,9
E01006699,Liverpool 014A,Liverpool,67.898,1,13.980358174465627,62.26912928759894,13.0133024869867,5.033809166040571,3,1.7341040462427746,UN1,3,Deprived Car-Free Urban,0.5286620545280334,7
E01035618,Newcastle upon Tyne 038B,Newcastle upon Tyne,60.412,1,2.51414204902577,58.22222222222222,51.541850220264315,4.171011470281543,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5286261341982789,9
E01026778,North Norfolk 003E,North Norfolk,16.365,6,55.351906158357764,28.225806451612907,1.2445095168374776,1.984126984126984,0,0.0,RLF1,0,Affluent Urban,0.5284582412278496,2
E01012058,Middlesbrough 002A,Middlesbrough,71.032,1,10.849909584086799,65.97671410090557,31.790865384615387,11.23076923076923,3,1.8050541516245489,UN1,1,Deprived Young Diverse Car-Free Urban,0.5284480100399969,8
E01033598,Westminster 009F,Westminster,50.198,1,14.086573734409392,72.79411764705883,64.98168498168498,5.190311418685121,2,1.4641288433382138,UN1,1,Deprived Young Diverse Car-Free Urban,0.528444765672458,9
E01032134,Bromsgrove 005A,Bromsgrove,10.741,8,35.96813725490196,10.793650793650794,9.582309582309579,1.397624039133473,3,1.8393623543838136,UN1,0,Affluent Urban,0.5283258235808714,2
E01020838,County Durham 059C,County Durham,45.707,1,20.011634671320536,32.64311814859927,1.4534883720930258,5.067808708065667,7,4.069767441860465,RLN1,3,Deprived Car-Free Urban,0.5283194680706107,7
E01035316,Thanet 001F,Thanet,61.005,1,15.599639314697928,58.76623376623377,10.849909584086802,6.021505376344086,2,1.8034265103697023,UF1,3,Deprived Car-Free Urban,0.528261295603554,8
E01021491,Castle Point 012C,Castle Point,19.175,5,26.31261315630658,11.678832116788321,2.1621621621621623,2.5604551920341394,2,1.203369434416366,UN1,0,Affluent Urban,0.5280949858788265,4
E01021415,Braintree 017A,Braintree,22.392,4,36.99680511182108,35.961768219832734,6.64536741214058,2.5510204081632653,2,1.278772378516624,UN1,0,Affluent Urban,0.5280190884491416,3
E01013199,North East Lincolnshire 024B,North East Lincolnshire,52.937,1,16.11328125,34.090909090909086,3.875968992248058,4.750869061413673,3,2.912621359223301,UN1,3,Deprived Car-Free Urban,0.5278460741715452,6
E01020424,Dorset 016D,Dorset,12.949,7,39.59390862944163,10.213414634146341,1.3738250180766465,1.741884402216944,1,0.7230657989877078,UN1,0,Affluent Urban,0.5278347588224216,4
E01019301,Copeland 005F,Cumberland,71.296,1,13.10126582278481,40.30470914127424,3.6190476190476217,5.661948376353039,0,0.0,UF1,3,Deprived Car-Free Urban,0.5278275242255253,8
E01023041,New Forest 017C,New Forest,5.277,10,41.231929604022625,8.203125,1.7576898932831098,1.2151536812008579,0,0.0,UF1,0,Affluent Urban,0.5277196378370625,3
E01018059,Fenland 008B,Fenland,18.329,5,24.832663989290495,6.3439065108514185,5.3583389149363665,2.0684168655529036,0,0.0,RSN1,2,Elderly Rural,0.5275256931290568,4
E01019212,Carlisle 013A,Cumberland,10.827,8,29.935179728933413,6.495263870094722,2.5383707201888983,0.9226401703335699,0,0.0,RSN1,2,Elderly Rural,0.5275006409280576,5
E01000524,Brent 031B,Brent,62.133,1,9.315746084089035,65.45086119554205,67.34104046242774,6.698063840920984,3,1.2381345439537763,UN1,1,Deprived Young Diverse Car-Free Urban,0.5273493670590257,9
E01018196,Huntingdonshire 006A,Huntingdonshire,12.334,7,29.079659706109823,6.148282097649186,1.8532818532818518,2.3657870791628755,0,0.0,RSF1,2,Elderly Rural,0.5273147146411409,5
E01026485,Breckland 006E,Breckland,16.412,6,28.137817883511072,3.4979423868312756,1.9720624486442073,1.2609117361784674,0,0.0,RSF1,2,Elderly Rural,0.5271756234292525,5
E01012036,Middlesbrough 003A,Middlesbrough,64.124,1,6.7357512953367875,61.37820512820513,55.447470817120625,11.977030352748153,1,0.6476683937823834,UN1,1,Deprived Young Diverse Car-Free Urban,0.5271402660076192,9
E01005621,Salford 030F,Salford,34.423,2,15.406320541760724,29.68152866242038,7.622811970638055,2.9927007299270074,7,3.9548022598870056,UN1,3,Deprived Car-Free Urban,0.5270448382396591,5
E01002041,Haringey 037C,Haringey,50.386,1,12.012813667912441,55.95075239398085,57.601713062098504,6.385869565217392,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5269697670348369,9
E01009075,Birmingham 087C,Birmingham,53.038,1,15.066026410564227,55.99022004889975,46.204819277108435,8.02919708029197,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5269185551139961,8
E01028896,Shropshire 001E,Shropshire,16.946,6,23.77164248947122,18.278427205100954,3.2258064516129004,2.401372212692967,0,0.0,RLF1,0,Affluent Urban,0.5268979851654568,3
E01015614,Peterborough 013D,Peterborough,28.104,3,8.113120074177099,19.560185185185187,20.472440944881885,3.5294117647058822,0,0.0,UN1,3,Deprived Car-Free Urban,0.5268191605365736,7
E01026887,South Norfolk 014D,South Norfolk,18.62,5,24.109931292941912,6.736526946107785,2.4405506883604544,2.234206471494607,0,0.0,RLF1,2,Elderly Rural,0.5268154609086375,5
E01008084,Sheffield 070D,Sheffield,69.756,1,11.942098914354645,52.02614379084968,25.22631261315631,6.295993458708095,1,0.6024096385542169,UN1,3,Deprived Car-Free Urban,0.5264481674146256,7
E01026691,King's Lynn and West Norfolk 005A,King's Lynn and West Norfolk,11.067,8,29.623430962343093,6.1440677966101696,7.029288702928871,2.318548387096774,0,0.0,UF1,0,Affluent Urban,0.5262723972919415,4
E01009709,Coventry 007F,Coventry,72.119,1,9.126984126984127,49.056603773584904,51.78429817605075,6.585365853658537,0,0.0,UN1,3,Deprived Car-Free Urban,0.526228227123248,8
E01018110,Fenland 011E,Fenland,13.189,7,23.02850796001481,13.07017543859649,4.069552349241579,2.5720620842572064,0,0.0,UF1,0,Affluent Urban,0.5261420623860317,2
E01027805,Scarborough 006A,North Yorkshire,55.056,1,27.129337539432175,48.66760168302945,4.960629921259841,4.155614500442087,3,2.3603461841070024,UF1,3,Deprived Car-Free Urban,0.525984674450502,7
E01006740,Liverpool 057A,Liverpool,51.062,1,12.444444444444445,48.68035190615836,12.698412698412698,4.308202154101077,6,3.802281368821293,UN1,3,Deprived Car-Free Urban,0.5259172032085532,5
E01009215,Birmingham 126E,Birmingham,63.379,1,19.625137816979052,50.21413276231264,24.44933920704846,7.198306280875089,0,0.0,UN1,3,Deprived Car-Free Urban,0.5259112881694353,7
E01026007,Boston 001A,Boston,19.268,5,29.68609865470852,9.775967413441954,1.8766756032171594,2.0,2,1.7905102954341987,RLF1,2,Elderly Rural,0.5257059189635076,4
E01002907,Kensington and Chelsea 002D,Kensington and Chelsea,47.733,1,12.519440124416798,61.165048543689316,49.26070038910506,7.384615384615385,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5255456476687772,8
E01009182,Birmingham 092A,Birmingham,57.348,1,10.827629122588675,46.80187207488299,67.93039154754506,6.283118849356548,0,0.0,UN1,1,Deprived Young Diverse Car-Free Urban,0.5255146746798829,9
E01024436,Sevenoaks 007B,Sevenoaks,17.653,5,38.76177658142665,9.205020920502092,4.239569313593538,1.6730038022813687,5,3.369272237196766,RLN1,2,Elderly Rural,0.5255065131223078,3
E01028001,Bassetlaw 004A,Bassetlaw,59.986,1,19.82313927781872,31.506849315068493,2.2107590272660294,3.125,6,4.421518054532056,RLN1,3,Deprived Car-Free Urban,0.525451385340965,6
E01028977,Shropshire 026E,Shropshire,14.505,6,31.63983903420523,10.652920962199312,1.7579105976896048,1.311866428145498,0,0.0,RLN1,2,Elderly Rural,0.5254501935892809,4
E01028925,Shropshire 003F,Shropshire,14.294,6,25.866851595006935,7.706422018348624,6.146408839779005,1.5012510425354462,0,0.0,RSF1,2,Elderly Rural,0.5251554078513369,5
E01008391,Newcastle upon Tyne 035C,Newcastle upon Tyne,60.328,1,10.720887245841034,49.50980392156863,9.371146732429104,7.784431137724551,1,0.6153846153846154,UN1,3,Deprived Car-Free Urban,0.5250325668929754,6
E01020303,Torridge 007B,Torridge,23.768,4,33.91608391608392,6.649616368286446,1.0471204188481686,2.393617021276596,5,2.9086678301337985,RSF1,2,Elderly Rural,0.524757627503605,4
E01018081,Fenland 005A,Fenland,25.125,4,15.593561368209254,11.129568106312291,13.47804139323574,3.92512077294686,0,0.0,UF1,0,Affluent Urban,0.5244644446523653,3
E01006638,Liverpool 017B,Liverpool,71.967,1,14.274691358024691,47.03770197486535,11.222136817832439,5.1652892561983474,2,1.539645881447267,UN1,3,Deprived Car-Free Urban,0.5243468476267001,6
E01029001,Shropshire 039E,Shropshire,14.842,6,26.49450023912004,5.960264900662252,1.5281757402101248,2.208380520951302,0,0.0,RLF1,2,Elderly Rural,0.5243291418026628,5
E01019256,Copeland 004A,Cumberland,16.101,6,23.94468704512373,8.206686930091186,0.8727272727272695,1.4802631578947367,0,0.0,RSF1,2,Elderly Rural,0.5242454756606406,5
E01019303,Copeland 007E,Cumberland,10.706,8,25.67024128686327,10.964912280701753,3.008021390374327,1.66270783847981,0,0.0,RLF1,2,Elderly Rural,0.5242198894987595,4
E01026676,King's Lynn and West Norfolk 003A,King's Lynn and West Norfolk,17.386,6,47.51686082158185,14.268142681426815,1.7209588199139536,2.2342586323628977,0,0.0,RLF1,0,Affluent Urban,0.5240926101490425,3
